stamp_sec,d_origin_m,det_box_m,det_horizon_m,odom_dt_sec,fy_px,horizon_row_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cls,score
1756104632.032270,68.084953,59.659091,58.333333,0.042714,525.000,300,168,323,188,345,GuardBoat,0.898204
1756104632.108539,68.276852,59.659091,58.333333,0.018959,525.000,300,168,323,189,345,GuardBoat,0.898276
1756104632.158735,68.468768,59.659091,58.333333,0.030868,525.000,300,168,323,189,345,GuardBoat,0.897212
1756104632.208365,68.468768,59.659091,58.333333,0.018762,525.000,300,168,323,189,345,GuardBoat,0.896130
1756104632.260656,68.652492,59.659091,58.333333,0.028970,525.000,300,168,323,189,345,GuardBoat,0.896030
1756104632.307810,68.652492,59.659091,58.333333,0.018184,525.000,300,168,323,189,345,GuardBoat,0.895383
1756104632.410787,68.844434,59.659091,58.333333,0.021137,525.000,300,169,323,189,345,GuardBoat,0.898988
1756104632.469100,69.036392,59.659091,58.333333,0.020574,525.000,300,169,323,189,345,GuardBoat,0.898707
1756104632.530775,69.036392,59.659091,58.333333,0.041101,525.000,300,169,323,189,345,GuardBoat,0.897917
1756104632.585658,69.230247,59.659091,58.333333,0.004039,525.000,300,169,323,189,345,GuardBoat,0.899511
1756104632.626257,69.230247,59.659091,58.333333,0.036560,525.000,300,169,323,189,345,GuardBoat,0.899053
1756104632.685008,69.422232,62.500000,59.659091,0.004713,525.000,300,169,323,189,344,GuardBoat,0.900312
1756104632.727835,69.422232,62.500000,59.659091,0.038115,525.000,300,169,323,190,344,GuardBoat,0.900057
1756104632.792940,69.604126,62.500000,59.659091,0.003196,525.000,300,169,323,190,344,GuardBoat,0.899982
1756104632.891076,69.798008,62.500000,59.659091,0.002309,525.000,300,170,323,190,344,GuardBoat,0.900518
1756104632.932047,69.798008,62.500000,59.659091,0.043279,525.000,300,170,323,190,344,GuardBoat,0.902154
1756104633.020419,69.990034,62.500000,59.659091,0.031627,525.000,300,170,323,190,344,GuardBoat,0.900867
1756104633.057213,70.183933,62.500000,59.659091,0.031602,525.000,300,170,323,190,344,GuardBoat,0.900251
